State,Year,Month,Solar_MWh,Wind_MWh,Temp,Precip,Wind_Capacity,Solar_Capacity
AZ,2019,7,5.0,39.0,81.9,0.79,2221.7000000000007,2221.7000000000007
AZ,2020,7,568.0,87796.0,82.8,0.72,5001.4000000000015,5001.4000000000015
AZ,2000,8,1178.0,700.0,79.4,2.45,1062.3,1062.3
AZ,2001,8,23189.0,24177.0,79.1,2.04,431.6,431.6
AZ,2002,8,444.0,39764.0,79.8,0.87,7.6,7.6
AZ,2003,8,0.0,4604.0,80.0,1.8,962.7,962.7
AZ,2004,8,1216.0,478.0,77.7,1.48,653.5000000000001,653.5000000000001
AZ,2005,8,80621.0,493.0,77.5,2.43,205.6,205.6
AZ,2006,8,2463.0,203936.0,77.9,2.02,171.0,171.0
AZ,2007,8,166.0,1498.0,80.5,1.87,612.8000000000002,612.8000000000002
AZ,2008,8,0.0,41819.0,79.3,2.31,458.5,458.5
AZ,2009,8,5.0,5349.0,79.7,0.66,1739.7,1739.7
AZ,2010,8,544.0,9023.0,79.0,1.84,324.4,324.4
AZ,2011,8,1127.0,46247.0,82.2,1.28,267.3,267.3
AZ,2012,8,16846.0,109264.0,80.5,2.22,2.0,2.0
AZ,2013,8,425.0,16841.0,78.5,2.39,150.0,150.0
AZ,2014,8,0.0,43.0,76.5,3.13,190.0,190.0
AZ,2015,8,954.0,86581.0,80.6,2.1,7.5,7.5
AZ,2016,8,94753.0,1643.0,77.5,2.57,60.6,60.6
AZ,2017,8,2865.0,29118.0,79.1,1.39,3026.1,3026.1
AZ,2018,8,191.0,243.0,80.2,2.0,1487.3,1487.3
AZ,2019,8,0.0,78804.0,81.9,0.88,3983.8,3983.8
AZ,2020,8,6.0,1022.0,84.1,0.6,6773.100000000004,6773.100000000004
AZ,2000,9,628.0,3620.0,74.9,0.19,3507.7999999999993,3507.7999999999993
AZ,2001,9,1302.0,3431.0,75.6,0.39,331.5,331.5
AZ,2002,9,19997.0,27547.0,73.6,1.88,120.2,120.2
AZ,2003,9,491.0,7089.0,74.8,1.09,94.5,94.5
AZ,2004,9,0.0,410.0,71.8,1.58,5658.600000000002,5658.600000000002
AZ,2005,9,1081.0,384.0,73.4,0.42,1329.6,1329.6
AZ,2006,9,85778.0,171010.0,69.8,1.42,29.1,29.1
AZ,2007,9,3319.0,913.0,73.8,0.98,3073.100000000001,3073.100000000001
AZ,2008,9,181.0,28414.0,73.6,0.62,837.8,837.8
AZ,2009,9,0.0,5218.0,74.1,0.69,20181.700000000004,20181.700000000004
AZ,2010,9,6.0,15891.0,75.4,0.6,3160.2000000000007,3160.2000000000007
AZ,2011,9,596.0,44855.0,74.6,1.31,1824.7,1824.7
AZ,2012,9,1610.0,193197.0,73.7,1.07,4455.0,4455.0
AZ,2013,9,23257.0,11089.0,72.4,1.88,1371.8000000000004,1371.8000000000004
AZ,2014,9,465.0,126.0,74.2,2.49,1434.8000000000004,1434.8000000000004
AZ,2015,9,0.0,91498.0,75.0,1.37,686.3000000000002,686.3000000000002
AZ,2016,9,998.0,1450.0,71.6,1.35,2823.7000000000007,2823.7000000000007
AZ,2017,9,69448.0,22911.0,72.4,0.61,6644.1,6644.1
AZ,2018,9,2758.0,206.0,76.0,0.81,1112.3,1112.3
AZ,2019,9,146.0,92132.0,73.8,1.68,533.9,533.9
AZ,2020,9,0.0,469.0,75.6,0.12,7.6,7.6
AZ,2000,10,4.0,3138.0,60.2,3.54,970.5,970.5
AZ,2001,10,480.0,3274.0,64.7,0.43,678.5000000000001,678.5000000000001
AZ,2002,10,1559.0,36095.0,60.0,0.7,205.6,205.6
AZ,2003,10,19226.0,6572.0,67.3,0.41,183.1,183.1
AZ,2004,10,375.0,329.0,60.0,1.95,898.8000000000002,898.8000000000002
AZ,2005,10,0.0,371.0,62.8,0.92,654.3,654.3
AZ,2006,10,1203.0,190098.0,60.2,1.18,1889.7,1889.7
AZ,2007,10,46652.0,994.0,62.4,0.15,388.2,388.2
AZ,2008,10,1872.0,35201.0,62.9,0.28,267.3,267.3
AZ,2009,10,3876.0,8731.0,59.4,0.15,2.0,2.0
AZ,2010,10,105.0,14861.0,62.7,1.35,150.0,150.0
AZ,2011,10,0.0,32632.0,62.8,0.67,190.0,190.0
AZ,2012,10,3.0,325502.0,63.8,0.25,50.3,50.3
AZ,2013,10,346.0,17202.0,58.8,0.21,208.0,208.0
AZ,2014,10,1123.0,72.0,64.9,0.6,1.1,1.1
AZ,2015,10,12650.0,104630.0,64.5,1.88,60.6,60.6
AZ,2016,10,270.0,1492.0,66.1,0.35,3106.2,3106.2
AZ,2017,10,0.0,39743.0,65.1,0.03,1487.3,1487.3
AZ,2018,10,1086.0,228.0,59.9,2.7,4261.8,4261.8
AZ,2019,10,25298.0,103320.0,60.0,0.02,6972.2000000000035,6972.2000000000035
AZ,2020,10,1292.0,499.0,66.1,0.14,3707.8999999999987,3707.8999999999987
AZ,2000,11,3179.0,2936.0,43.8,0.84,429.3,429.3
AZ,2001,11,61.0,3810.0,52.9,0.29,150.2,150.2
AZ,2002,11,0.0,67170.0,51.3,0.64,92.90000000000002,92.90000000000002
AZ,2003,11,2.0,6080.0,48.8,1.15,5857.700000000003,5857.700000000003
AZ,2004,11,201.0,550.0,47.3,1.76,1417.4,1417.4
AZ,2005,11,653.0,365.0,52.6,0.06,29.1,29.1
AZ,2006,11,8472.0,215447.0,52.8,0.07,3073.100000000001,3073.100000000001
AZ,2007,11,157.0,1265.0,55.3,0.6,837.8,837.8
AZ,2008,11,0.0,71159.0,53.3,0.89,22583.200000000004,22583.200000000004
AZ,2009,11,927.0,10051.0,52.9,0.15,3210.2000000000007,3210.2000000000007
AZ,2010,11,12195.0,16669.0,48.3,0.19,1826.2,1826.2
AZ,2011,11,819.0,47914.0,49.4,0.92,5116.0,5116.0
AZ,2012,11,2415.0,424060.0,53.8,0.21,1371.8000000000004,1371.8000000000004
AZ,2013,11,30.0,13307.0,51.3,1.86,1691.8000000000004,1691.8000000000004
AZ,2014,11,16.0,157.0,51.7,0.11,686.3000000000002,686.3000000000002
AZ,2015,11,1.0,99337.0,48.3,0.76,3073.0000000000005,3073.0000000000005
AZ,2016,11,97.0,1340.0,53.1,0.94,6897.700000000002,6897.700000000002
AZ,2017,11,316.0,39793.0,57.6,0.02,1764.5000000000002,1764.5000000000002
AZ,2018,11,4317.0,198.0,49.4,0.27,604.4,604.4
AZ,2019,11,76.0,85886.0,52.1,2.96,7.6,7.6
AZ,2020,11,0.0,675.0,53.4,0.27,970.5,970.5
AZ,2000,12,96.0,2587.0,44.7,0.12,678.5000000000001,678.5000000000001
AZ,2001,12,2152.0,3025.0,40.2,0.82,205.6,205.6
AZ,2002,12,437.0,27160.0,41.0,0.86,183.1,183.1
AZ,2003,12,3526.0,6704.0,43.0,0.54,921.6,921.6
AZ,2004,12,15.0,675.0,42.8,1.66,954.3,954.3
AZ,2005,12,117.0,422.0,43.9,0.04,2109.4,2109.4
AZ,2006,12,2.0,260324.0,41.8,0.37,388.2,388.2
AZ,2007,12,400.0,751.0,39.9,2.28,267.3,267.3
AZ,2008,12,164.0,75852.0,42.4,1.89,2.0,2.0
AZ,2009,12,2913.0,10220.0,39.0,1.21,150.0,150.0
AZ,2010,12,0.0,16855.0,46.7,1.67,190.0,190.0
AZ,2011,12,45.0,23440.0,39.9,1.55,51.8,51.8
AZ,2012,12,0.0,453360.0,42.4,1.46,208.0,208.0
AZ,2013,12,0.0,11191.0,41.5,0.44,1.0,1.0
AZ,2014,12,1419.0,131.0,44.3,1.47,60.6,60.6
AZ,2015,12,20378.0,78212.0,40.9,0.6,3703.7,3703.7
AZ,2016,12,907.0,1367.0,44.7,2.13,1487.3,1487.3
AZ,2017,12,3038.0,30527.0,46.6,0.13,4618.8,4618.8
AZ,2018,12,50.0,178.0,42.8,0.71,8256.600000000004,8256.600000000004
AZ,2019,12,401.0,77580.0,42.2,1.63,3750.4999999999986,3750.4999999999986
AZ,2020,12,8.0,612.0,41.9,0.29,1700.1999999999996,1700.1999999999996
AR,2000,1,345.0,2723.0,41.8,2.32,150.2,150.2
AR,2001,1,563.0,2758.0,37.0,3.48,96.10000000000002,96.10000000000002
AR,2002,1,5560.0,42649.0,42.5,4.01,6055.700000000003,6055.700000000003
AR,2003,1,0.0,5516.0,36.8,0.67,438.4,438.4
AR,2004,1,154.0,562.0,41.0,3.26,29.1,29.1
AR,2005,1,0.0,353.0,44.7,5.32,3073.100000000001,3073.100000000001
AR,2006,1,0.0,209163.0,47.5,4.61,877.8,877.8
AR,2007,1,1483.0,508.0,39.9,6.92,24187.200000000008,24187.200000000008
AR,2008,1,50549.0,42479.0,39.0,1.73,3210.2000000000007,3210.2000000000007
AR,2009,1,2080.0,8404.0,38.4,2.74,1985.7000000000005,1985.7000000000005
AR,2010,1,4665.0,13795.0,36.5,3.92,5359.2,5359.2
AR,2011,1,116.0,24315.0,37.6,1.6,1370.0000000000002,1370.0000000000002
AR,2012,1,927.0,549217.0,44.6,2.92,1900.5,1900.5
AR,2013,1,18.0,9173.0,42.1,6.04,686.3000000000002,686.3000000000002
AR,2014,1,528.0,140.0,35.2,1.98,3221.800000000001,3221.800000000001
AR,2015,1,1301.0,50023.0,38.6,3.49,8070.700000000003,8070.700000000003
AR,2016,1,13848.0,1450.0,39.5,2.02,1815.4000000000005,1815.4000000000005
AR,2017,1,128.0,23451.0,45.2,3.02,718.3999999999999,718.3999999999999
AR,2018,1,356.0,213.0,35.7,2.7,7.6,7.6
AR,2019,1,0.0,53649.0,40.8,4.51,970.4,970.4
AR,2020,1,0.0,395.0,43.9,6.21,783.5000000000001,783.5000000000001
AR,2000,2,2022.0,2789.0,49.1,2.66,205.6,205.6
AR,2001,2,75179.0,2656.0,45.5,8.07,183.1,183.1
AR,2002,2,2667.0,27985.0,42.3,2.73,921.6,921.6
AR,2003,2,8376.0,3267.0,40.1,6.05,954.3,954.3
AR,2004,2,169.0,413.0,40.6,4.1,2309.8,2309.8
AR,2005,2,1350.0,206.0,47.5,2.84,388.2,388.2
AR,2006,2,26.0,213226.0,40.8,2.51,267.3,267.3
AR,2007,2,994.0,620.0,40.9,2.44,2.0,2.0
AR,2008,2,1895.0,74182.0,43.6,4.67,150.0,150.0
AR,2009,2,17732.0,4838.0,47.3,2.71,190.0,190.0
AR,2010,2,1352.0,9999.0,36.5,3.32,51.8,51.8
AR,2011,2,518.0,19253.0,43.9,4.12,208.0,208.0
AR,2012,2,0.0,431812.0,47.2,3.03,1.0,1.0
AR,2013,2,0.0,8067.0,43.3,4.07,61.0,61.0
AR,2014,2,1272.0,174.0,38.8,2.67,3757.9,3757.9
AR,2015,2,105767.0,49595.0,36.1,3.18,1485.9,1485.9
AR,2016,2,3652.0,1677.0,46.9,2.43,5231.000000000001,5231.000000000001
AR,2017,2,8632.0,30852.0,52.5,2.76,9784.000000000002,9784.000000000002
AR,2018,2,233.0,257.0,45.9,11.81,3847.2,3847.2
AR,2019,2,1860.0,64271.0,46.0,7.76,2180.8,2180.8
AR,2020,2,36.0,105.0,44.4,5.76,150.2,150.2
AR,2000,3,1210.0,3750.0,54.8,4.24,105.70000000000002,105.70000000000002
AR,2001,3,2610.0,3124.0,47.9,3.78,6140.500000000001,6140.500000000001
AR,2002,3,25184.0,25836.0,47.9,9.5,319.7,319.7
AR,2003,3,1860.0,3707.0,51.2,2.01,29.1,29.1
AR,2004,3,856.0,206.0,55.9,4.48,3073.100000000001,3073.100000000001
AR,2005,3,0.0,156.0,50.4,3.5,1375.9,1375.9
AR,2006,3,0.0,239586.0,53.4,5.02,28059.50000000001,28059.50000000001
AR,2007,3,1545.0,703.0,59.5,1.64,3415.3,3415.3
AR,2008,3,121359.0,61351.0,51.9,9.06,1985.7000000000005,1985.7000000000005
AR,2009,3,4581.0,5713.0,52.7,5.35,6133.4000000000015,6133.4000000000015
AR,2010,3,8752.0,10782.0,50.5,2.99,1460.0000000000002,1460.0000000000002
AR,2011,3,264.0,11672.0,52.5,2.8,2185.7000000000007,2185.7000000000007
AR,2012,3,2108.0,396098.0,62.2,6.71,686.3000000000002,686.3000000000002
AR,2013,3,163.0,8559.0,46.6,3.51,3528.5000000000005,3528.5000000000005
AR,2014,3,1227.0,247.0,46.5,4.66,8168.700000000003,8168.700000000003
AR,2015,3,3137.0,33237.0,49.7,8.02,2035.9000000000005,2035.9000000000005
AR,2016,3,29839.0,1778.0,55.5,9.89,718.3999999999999,718.3999999999999
AR,2017,3,2107.0,27405.0,55.7,4.56,7.6,7.6
AR,2018,3,971.0,243.0,53.9,5.45,970.4,970.4
AR,2019,3,0.0,46580.0,48.9,3.98,791.3000000000002,791.3000000000002
AR,2020,3,0.0,510.0,56.5,7.32,205.6,205.6
AR,2000,4,1076.0,3609.0,59.2,3.61,211.9,211.9
AR,2001,4,116888.0,2884.0,65.4,2.34,921.6,921.6
AR,2002,4,3569.0,21675.0,63.6,3.33,954.3,954.3
AR,2003,4,7623.0,1844.0,61.7,2.6,2309.8,2309.8
AR,2004,4,244.0,274.0,60.8,6.28,388.2,388.2
AR,2005,4,1953.0,95.0,60.9,4.12,267.3,267.3
AR,2006,4,151.0,192641.0,66.5,4.56,2.0,2.0
AR,2007,4,1069.0,691.0,57.4,4.22,150.0,150.0
AR,2008,4,2907.0,54592.0,58.8,8.13,190.0,190.0
AR,2009,4,23051.0,4210.0,59.6,5.21,72.8,72.8
AR,2010,4,1950.0,4475.0,63.4,3.06,208.0,208.0
AR,2011,4,899.0,13782.0,63.5,10.6,1.0,1.0
AR,2012,4,0.0,339950.0,64.4,2.56,0.0,0.0
AR,2013,4,0.0,9659.0,58.5,5.23,0.0,0.0
AR,2014,4,1177.0,103.0,59.6,5.54,0.0,0.0
AR,2015,4,104828.0,66546.0,62.5,5.75,0.0,0.0
AR,2016,4,4404.0,1490.0,62.5,5.8,0.0,0.0
AR,2017,4,7624.0,30425.0,64.2,8.74,0.0,0.0
AR,2018,4,232.0,226.0,55.2,5.06,0.0,0.0
AR,2019,4,1856.0,83995.0,60.8,8.25,0.0,0.0
AR,2020,4,144.0,622.0,58.8,6.04,0.0,0.0
AR,2000,5,1069.0,3116.0,70.8,6.69,0.0,0.0
AR,2001,5,2761.0,42844.0,70.0,5.64,0.0,0.0
AR,2002,5,29191.0,3056.0,67.0,6.16,0.0,0.0
AR,2003,5,1857.0,35665.0,69.6,6.87,0.0,0.0
AR,2004,5,1250.0,4145.0,70.7,5.0,0.0,0.0
AR,2005,5,0.0,310.0,67.4,1.93,0.0,0.0
AR,2006,5,0.0,209.0,69.9,3.93,0.0,0.0
AR,2007,5,1182.0,196229.0,71.0,3.69,0.0,0.0
AR,2008,5,86224.0,744.0,68.1,4.55,0.0,0.0
AR,2009,5,6858.0,33358.0,67.5,11.03,0.0,0.0
AR,2010,5,7949.0,8182.0,71.3,6.2,0.0,0.0
AR,2011,5,197.0,11789.0,67.3,8.31,0.0,0.0
AR,2012,5,1572.0,22393.0,73.2,1.47,0.0,0.0
AR,2013,5,122.0,284643.0,67.2,6.29,0.0,0.0
AR,2014,5,1190.0,12232.0,68.1,6.05,0.0,0.0
AR,2015,5,2339.0,93.0,69.3,10.56,0.0,0.0
AR,2016,5,27315.0,98887.0,67.2,4.54,0.0,0.0
AR,2017,5,1576.0,1398.0,67.7,6.59,0.0,0.0
AR,2018,5,1059.0,25705.0,75.0,3.28,0.0,0.0
AR,2019,5,0.0,221.0,70.6,9.18,0.0,0.0
AR,2020,5,0.0,82460.0,66.8,6.87,0.0,0.0
AR,2000,6,1569.0,13136.0,75.1,6.93,0.0,0.0
AR,2001,6,38658.0,3057.0,75.5,3.15,0.0,0.0
AR,2002,6,4543.0,38078.0,76.6,2.57,0.0,0.0
AR,2003,6,7762.0,3691.0,73.1,5.75,0.0,0.0
AR,2004,6,103.0,44952.0,75.8,5.81,0.0,0.0
AR,2005,6,826.0,8078.0,77.5,1.98,0.0,0.0
AR,2006,6,64.0,10240.0,76.3,2.56,0.0,0.0
AR,2007,6,1266.0,310.0,77.1,3.65,0.0,0.0
AR,2008,6,1383.0,168134.0,77.7,4.06,0.0,0.0
AR,2009,6,1041.0,992.0,78.8,2.61,0.0,0.0
AR,2010,6,16692.0,42279.0,81.6,2.61,0.0,0.0
AR,2011,6,830.0,8296.0,81.7,1.67,0.0,0.0
AR,2012,6,698.0,15657.0,78.0,1.98,0.0,0.0
AR,2013,6,0.0,34624.0,77.1,3.32,0.0,0.0
AR,2014,6,0.0,187812.0,76.7,6.24,0.0,0.0
AR,2015,6,1496.0,13569.0,78.1,3.99,0.0,0.0
AR,2016,6,33599.0,153.0,78.9,3.1,0.0,0.0
AR,2017,6,5191.0,100289.0,75.5,4.24,0.0,0.0
AR,2018,6,6430.0,1393.0,80.1,2.94,0.0,0.0
AR,2019,6,96.0,28991.0,75.6,6.12,0.0,0.0
AR,2020,6,767.0,210.0,76.4,4.72,0.0,0.0
AR,2000,7,59.0,109578.0,80.1,1.54,0.0,0.0
AR,2001,7,1050.0,19462.0,82.0,2.58,0.0,0.0
AR,2002,7,1286.0,3313.0,80.6,4.13,0.0,0.0
AR,2003,7,3975.0,50582.0,80.0,3.56,0.0,0.0
AR,2004,7,16062.0,4315.0,77.8,4.71,0.0,0.0
AR,2005,7,774.0,53698.0,80.2,4.05,0.0,0.0
AR,2006,7,651.0,18248.0,81.2,2.79,0.0,0.0
AR,2007,7,5359.0,14320.0,77.6,5.75,0.0,0.0
AR,2008,7,0.0,561.0,80.5,2.9,0.0,0.0
AR,2009,7,1416.0,227643.0,77.8,7.55,0.0,0.0
AR,2010,7,13751.0,1178.0,82.0,4.46,0.0,0.0
AR,2011,7,3608.0,51822.0,84.7,2.03,0.0,0.0
AR,2012,7,6064.0,11798.0,84.1,2.82,0.0,0.0
AR,2013,7,51.0,18580.0,78.0,4.04,0.0,0.0
AR,2014,7,408.0,43916.0,75.4,4.34,0.0,0.0
AR,2015,7,135.0,200515.0,81.9,4.92,0.0,0.0
AR,2016,7,80.0,16220.0,82.0,4.82,0.0,0.0
AR,2017,7,991.0,135.0,80.6,4.72,0.0,0.0
AR,2018,7,738.0,123136.0,81.8,3.24,0.0,0.0
AR,2019,7,3914.0,1546.0,79.0,4.83,0.0,0.0
AR,2020,7,9529.0,37018.0,81.3,3.63,0.0,0.0
AR,2000,8,414.0,238.0,83.8,0.43,0.0,0.0
AR,2001,8,454.0,99504.0,80.8,2.84,0.0,0.0
AR,2002,8,2849.0,21371.0,79.9,3.36,0.0,0.0
AR,2003,8,0.0,3584.0,80.8,2.93,0.0,0.0
AR,2004,8,1900.55,51231.0,75.3,2.76,0.0,0.0
AR,2005,8,2027.3,5179.0,82.2,3.04,0.0,0.0
AR,2006,8,2745.25,54470.0,82.1,3.74,0.0,0.0
AR,2007,8,3487.71,33187.0,83.7,0.89,0.0,0.0
AR,2008,8,3336.26,40271.0,77.7,7.27,0.0,0.0
AR,2009,8,3199.34,15960.0,76.6,3.55,0.0,0.0
AR,2010,8,2503.74,501.0,83.9,1.73,0.0,0.0
AR,2011,8,2902.21,286351.0,83.1,4.26,0.0,0.0
AR,2012,8,6260.7,1470.0,80.2,4.37,0.0,0.0
AR,2013,8,6775.89,32985.0,78.4,3.83,0.0,0.0
AR,2014,8,17000.95,11919.0,78.7,2.89,0.0,0.0
AR,2015,8,31208.89,20409.0,78.1,3.02,0.0,0.0
AR,2016,8,576.87,47683.0,80.0,7.42,0.0,0.0
AR,2017,8,34193.38,130102.0,76.9,6.3,0.0,0.0
AR,2018,8,49473.16,13637.0,78.8,6.43,0.0,0.0
AR,2019,8,82499.1,293.0,80.3,4.51,0.0,0.0
AR,2020,8,100476.77,102757.0,77.8,6.68,0.0,0.0
AR,2000,9,129868.85,397.0,73.7,2.95,0.0,0.0
AR,2001,9,112272.39,23123.0,70.9,3.65,0.0,0.0
AR,2002,9,138932.54,330.0,75.2,2.98,0.0,0.0
AR,2003,9,101568.11,61094.0,70.2,3.6,0.0,0.0
AR,2004,9,81334.02,16950.0,73.0,0.4,0.0,0.0
AR,2005,9,29298.43,3203.0,77.0,4.77,0.0,0.0
AR,2006,9,28335.79,49031.0,69.7,4.33,0.0,0.0
AR,2007,9,4739.07,12609.0,74.1,4.56,0.0,0.0
AR,2008,9,5894.59,45293.0,71.1,7.63,0.0,0.0
AR,2009,9,7948.36,50171.0,71.3,8.64,0.0,0.0
AR,2010,9,10233.51,41407.0,74.8,3.3,0.0,0.0
AR,2011,9,11262.57,12989.0,70.2,2.49,0.0,0.0
AR,2012,9,12885.07,467.0,73.5,5.01,0.0,0.0
AR,2013,9,10009.3,253124.0,75.4,3.47,0.0,0.0
AR,2014,9,11324.14,1088.0,72.6,2.42,0.0,0.0
AR,2015,9,8600.87,70008.0,74.8,1.47,0.0,0.0
AR,2016,9,8494.72,10283.0,75.8,1.8,0.0,0.0
AR,2017,9,5728.03,23971.0,73.2,1.21,0.0,0.0
AR,2018,9,7515.38,77118.0,75.0,5.32,0.0,0.0
AR,2019,9,253.45,202165.0,79.7,1.98,0.0,0.0
AR,2020,9,168.16,13663.0,71.8,5.67,0.0,0.0
AR,2000,10,173.27,378.0,63.9,1.76,0.0,0.0
AR,2001,10,89.26,119440.0,59.5,5.82,0.0,0.0
AR,2002,10,1293.65,3410.0,60.5,4.35,0.0,0.0
AR,2003,10,1171.71,31280.0,62.8,2.43,0.0,0.0
AR,2004,10,1806.79,171.0,65.8,8.17,0.0,0.0
AR,2005,10,1008.16,64447.0,61.7,0.26,0.0,0.0
AR,2006,10,1470.36,20097.0,60.1,4.52,0.0,0.0
AR,2007,10,845.0,3203.0,64.0,5.15,0.0,0.0
AR,2008,10,9012.22,45891.0,60.0,3.71,0.0,0.0
AR,2009,10,11729.03,10894.0,57.0,14.13,0.0,0.0
AR,2010,10,19904.59,46349.0,62.7,1.31,0.0,0.0
AR,2011,10,13197.77,32347.0,60.6,2.54,0.0,0.0
AR,2012,10,13604.54,28510.0,59.3,3.29,0.0,0.0
AR,2013,10,7211.46,14961.0,61.5,4.84,0.0,0.0
AR,2014,10,8448.63,324.0,63.7,5.43,0.0,0.0
AR,2015,10,7639.79,251050.0,63.5,3.75,0.0,0.0
AR,2016,10,11983.63,1285.0,67.0,1.58,0.0,0.0
AR,2017,10,6552.69,59156.0,62.9,1.82,0.0,0.0
AR,2018,10,9746.27,9081.0,62.6,5.22,0.0,0.0
AR,2019,10,6695.39,17299.0,60.8,7.56,0.0,0.0
AR,2020,10,77.04,46169.0,59.6,4.39,0.0,0.0
AR,2000,11,190.82,287753.0,46.8,8.97,0.0,0.0
AR,2001,11,269.52,17313.0,55.0,5.78,0.0,0.0
AR,2002,11,366.3,570.0,48.2,2.17,0.0,0.0
AR,2003,11,429.44,120200.0,54.6,5.26,0.0,0.0
AR,2004,11,500.36,7879.0,54.1,8.99,0.0,0.0
AR,2005,11,425.74,37334.0,54.0,3.2,0.0,0.0
AR,2006,11,445.88,167.0,51.5,4.88,0.0,0.0
AR,2007,11,331.69,80597.0,52.5,2.06,0.0,0.0
AR,2008,11,273.81,22097.0,48.9,2.31,0.0,0.0
AR,2009,11,152.54,3203.0,54.0,1.7,0.0,0.0
AR,2010,11,129.86,49023.0,52.0,4.35,0.0,0.0
AR,2011,11,301.52,12551.0,53.4,8.45,0.0,0.0
AR,2012,11,746.81,53837.0,50.2,1.74,0.0,0.0
AR,2013,11,1054.81,79317.0,47.5,3.85,0.0,0.0
AR,2014,11,1433.6,31090.0,44.9,2.68,0.0,0.0
AR,2015,11,1680.71,16320.0,54.2,10.72,0.0,0.0
AR,2016,11,1958.25,522.0,55.7,3.28,0.0,0.0
AR,2017,11,1666.24,292660.0,53.7,1.11,0.0,0.0
AR,2018,11,1745.05,728.0,45.8,5.11,0.0,0.0
AR,2019,11,1298.13,84525.0,46.4,4.66,0.0,0.0
AR,2020,11,1071.63,12778.0,54.1,1.92,0.0,0.0
AR,2000,12,597.01,17954.0,31.6,3.6,0.0,0.0
AR,2001,12,508.24,62807.0,45.2,8.28,0.0,0.0
AR,2002,12,96.12,399323.0,42.7,7.54,0.0,0.0
AR,2003,12,238.06,12155.0,42.3,3.11,0.0,0.0
AR,2004,12,336.24,681.0,41.5,3.06,0.0,0.0
AR,2005,12,456.98,101142.0,40.0,0.74,0.0,0.0
AR,2006,12,535.75,9792.0,44.9,5.88,0.0,0.0
AR,2007,12,624.22,33598.0,44.0,5.73,0.0,0.0
AR,2008,12,531.14,129.0,41.0,4.46,0.0,0.0
AR,2009,12,556.26,67672.0,38.1,6.98,0.0,0.0
AR,2010,12,413.8,17537.0,38.9,1.54,0.0,0.0
AR,2011,12,341.6,3203.0,43.3,6.97,0.0,0.0
AR,2012,12,190.3,56000.0,46.4,3.91,0.0,0.0
AR,2013,12,444.01,11046.0,40.1,5.75,0.0,0.0
AR,2014,12,156.86,49024.0,43.8,3.01,0.0,0.0
AR,2015,12,203.97,43621.0,50.0,8.44,0.0,0.0
AR,2016,12,345.84,32072.0,42.5,3.76,0.0,0.0
AR,2017,12,229.45,13476.0,42.4,5.19,0.0,0.0
AR,2018,12,236.44,379.0,44.2,7.76,0.0,0.0
AR,2019,12,121.8,304790.0,45.7,2.31,0.0,0.0
AR,2020,12,144.71,1224.0,42.8,4.31,0.0,0.0
CA,2000,1,131.07,61898.0,45.8,5.09,0.0,0.0
CA,2001,1,400.03,9636.0,42.3,3.52,0.0,0.0
CA,2002,1,223.21,16399.0,42.4,2.22,0.0,0.0
CA,2003,1,325.55,50060.0,50.0,1.92,0.0,0.0
CA,2004,1,187.09,633789.0,43.5,2.27,0.0,0.0
CA,2005,1,2254.82,12818.0,44.1,5.56,0.0,0.0
CA,2006,1,1266.42,630.0,44.6,4.54,0.0,0.0
CA,2007,1,2381.92,108860.0,41.5,0.81,0.0,0.0
CA,2008,1,1582.02,9218.0,41.1,7.11,0.0,0.0
CA,2009,1,1788.37,43152.0,46.9,1.27,0.0,0.0
CA,2010,1,922.75,126.0,45.2,6.48,0.0,0.0
CA,2011,1,1095.95,82173.0,45.2,1.28,0.0,0.0
CA,2012,1,1084.38,19602.0,46.5,3.12,0.0,0.0
CA,2013,1,1669.51,3203.0,42.1,1.19,0.0,0.0
CA,2014,1,985.32,54041.0,50.1,0.54,0.0,0.0
CA,2015,1,1434.66,9544.0,48.6,0.65,0.0,0.0
CA,2016,1,914.34,77097.0,44.5,6.39,0.0,0.0
CA,2017,1,1020.27,62793.0,42.2,9.92,0.0,0.0
CA,2018,1,2527.06,20790.0,48.9,3.33,0.0,0.0
CA,2019,1,4181.47,14572.0,46.1,5.23,0.0,0.0
CA,2020,1,6114.39,369.0,45.4,2.06,0.0,0.0
CA,2000,2,7457.33,392863.0,47.2,6.93,0.0,0.0
CA,2001,2,9078.05,855.0,43.1,4.42,0.0,0.0
CA,2002,2,7724.32,72252.0,48.2,1.45,0.0,0.0
CA,2003,2,8089.7,8516.0,45.7,2.66,0.0,0.0
CA,2004,2,6158.02,11698.0,44.2,5.88,0.0,0.0
CA,2005,2,6642.29,62690.0,47.1,4.03,0.0,0.0
CA,2006,2,4245.94,682646.0,47.7,2.69,0.0,0.0
CA,2007,2,5638.79,9073.0,46.7,4.24,0.0,0.0
CA,2008,2,4911.55,1014.0,45.8,2.76,0.0,0.0
CA,2009,2,5156.97,56523.0,45.2,4.64,0.0,0.0
CA,2010,2,6496.02,4571.0,46.8,3.65,0.0,0.0
CA,2011,2,7024.68,25681.0,43.4,3.34,0.0,0.0
CA,2012,2,7827.41,117.0,46.5,1.22,0.0,0.0
CA,2013,2,8130.47,52927.0,45.3,0.58,0.0,0.0
CA,2014,2,8453.57,13094.0,49.8,4.02,0.0,0.0
CA,2015,2,13315.23,3203.0,53.2,2.86,0.0,0.0
CA,2016,2,14988.78,39071.0,51.8,1.21,0.0,0.0
